metal,ligand,base,solvent,leaving_group,substrate_type,temperature,time,catalyst_loading,steric_hindrance,electronic_effect,yield,success
Ru,BINAP,KOH,THF,Cl,aryl,85.10368738536359,2.2018498713640398,7.740149266056882,0.5601051496721345,0.8013587740400345,16.614435147908633,0
Ni,XPhos,K2CO3,DMF,Cl,heteroaryl,71.24298185284427,23.47409394045275,3.4931258149786832,0.4289237077401594,-0.4505099351199542,70.0261346868523,1
Fe,PCy3,KOH,THF,OTf,heteroaryl,76.48601160896641,19.44560918594643,1.3863611943939091,0.4374738227708409,-0.953873226005546,56.66026140477141,1
Fe,SPhos,NaOtBu,THF,Cl,aryl,67.34932625875946,23.796113600267088,3.326530757257145,0.08410167113160605,-0.9898657710054755,74.6060367158835,1
Cu,PCy3,Et3N,Toluene,OTf,heteroaryl,84.51130723776228,18.1548126653893,9.434633501207873,0.09309599854301709,-0.38779207968476626,30.820692468372872,0
Pd,PPh3,KOH,DMF,Cl,heteroaryl,100.44750543901297,4.502757877639286,5.031194965411473,0.3562268874893756,-0.01792306032375479,15.367597693563397,0
Cu,PPh3,K2CO3,Toluene,Cl,aryl,117.44537260345675,19.1613403107997,5.377205698517719,0.2497690128593153,-0.06982267417090982,73.62331207329159,1
Ni,SPhos,Cs2CO3,Toluene,Br,vinyl,94.64526270374654,23.883182859219552,4.8426454555464185,0.06800028364757738,0.3651562741801655,100.0,1
Cu,dppf,Cs2CO3,Toluene,Br,vinyl,69.68835020069193,19.971947622080865,5.776225700293811,0.0042752021687813,0.03955697267595393,53.96073051829758,1
Pd,dppf,Et3N,Toluene,I,heteroaryl,119.27408071136112,21.99318075064581,9.169978458076539,0.11463814299675745,-0.08722902222567708,35.35296868456087,0
Pd,cataCXium,KOH,DMF,OTf,vinyl,73.93716032787214,16.075305832864753,6.62160094096999,0.16035398468777295,-0.5229451213650793,55.48391716132573,1
Cu,cataCXium,KOH,Toluene,OTf,aryl,90.05064425027092,19.913001217607558,4.1939469119503,0.850930827433241,0.2732582368900973,52.78632476784355,1
Ru,BINAP,Et3N,THF,OTf,heteroaryl,88.83458395259139,5.746502853544742,0.7091530988376266,0.2118865394499575,0.07274404744825147,16.185199584779507,0
Fe,dppf,Cs2CO3,Dioxane,Br,vinyl,77.9593868932249,22.153651071241974,5.249811672678062,0.6694708988116058,-0.43810434840059864,56.577463536265235,1
Ru,cataCXium,DBU,Dioxane,I,vinyl,77.28781935791486,10.998151766854813,6.770286050985217,0.222043776067109,0.9308879737547002,50.502902078076126,1
Ni,RuPhos,K3PO4,DMF,Br,aryl,64.19332907023546,7.004078430404254,2.9641099546012155,0.38669149463878805,0.6057327447950922,40.105913419840206,0
Pd,JohnPhos,K3PO4,Dioxane,Br,aryl,120.10518270137388,5.4502700253253105,8.713141902526623,0.311332871632927,-0.34643430806156306,24.585864288320195,0
Fe,dppf,KOH,THF,I,heteroaryl,64.49163526777595,15.373184241813403,5.055667310843297,0.24548410714727464,-0.6728965773541071,63.33765658363201,1
Cu,XPhos,K2CO3,Toluene,OTf,heteroaryl,129.0388823106896,2.330498833233242,5.3283937117027715,0.5161128500818143,-0.4736769497084523,22.22326765825384,0
Ru,XPhos,KOH,Dioxane,OTf,aryl,88.04585012411222,17.532901647079704,5.875182024768655,0.9253549070991179,-0.9491181977351213,50.17145188588887,1
Ni,RuPhos,Cs2CO3,Dioxane,OTf,vinyl,102.54049829833784,23.59308116467083,9.490010983329745,0.9729680449427024,0.9035352366798839,51.57917432492114,1
Ni,XPhos,K2CO3,Dioxane,Br,aryl,77.73511475503648,6.9526826154771335,1.0732823013178694,0.0939198571680756,0.3134998216967231,24.26995668265048,0
Cu,BINAP,KOH,DMF,OTf,heteroaryl,64.66003631117046,6.152276605367161,4.400062801330829,0.11819681051498543,-0.6665335043893135,25.292951093099383,0
Ru,PPh3,Cs2CO3,Toluene,Cl,heteroaryl,67.55050369109698,4.183723284802288,8.601658055363568,0.5063967046524591,0.5328100471368844,11.151001749181983,0
Ni,PCy3,KOH,Toluene,Br,aryl,97.0466835603977,17.51169316244487,8.539337448989103,0.23549439572451836,-0.661066829610941,48.71352913290942,0
Cu,XPhos,NaOtBu,DMF,OTf,vinyl,67.57047186092838,16.432320751013137,9.277571643336834,0.16110990518583312,0.1941240418857748,33.682042308203854,0
Fe,XPhos,Cs2CO3,Toluene,OTf,heteroaryl,84.78914454433867,2.63606011186426,9.824741510213595,0.6247999220727483,0.0014111809877705994,16.706375693176977,0
Ru,PCy3,NaOH,Toluene,I,aryl,112.21263172182063,13.00372304205097,0.9290042333772155,0.07702248657366761,0.5774989580025425,29.05858555339583,0
Ni,PPh3,K3PO4,Toluene,Cl,aryl,122.78542343562412,5.308761997492167,4.183544519105298,0.4641107938908192,-0.40467241048357283,32.73436254432342,0
Ni,RuPhos,NaOtBu,Dioxane,Br,vinyl,96.57609387712358,15.204829894910644,3.049145118633591,0.383360519135037,0.10647490577098928,90.93800801589384,1
Pd,cataCXium,Cs2CO3,THF,Cl,heteroaryl,60.732800132155184,23.596644298457925,5.183353299274756,0.938495158330771,0.0986904676701057,59.402061578108665,1
Ni,PPh3,Et3N,Dioxane,I,vinyl,80.75652042738022,6.347142466503748,1.7261998204148803,0.23325764145399797,0.2846537839015968,41.32304779084798,0
Ru,PPh3,K2CO3,Toluene,Cl,vinyl,69.07455515031985,7.470684695802465,8.302271955783617,0.6388784056065275,0.8995195894257095,16.42734834880287,0
Cu,tBu3P,DBU,THF,Cl,aryl,110.04092874741696,13.952453928163655,8.375110663501395,0.27178050119119723,0.8066422105385089,53.916567701238854,1
Ni,XPhos,NaOH,DMF,I,vinyl,116.86581620116465,14.622373335980901,2.3064616976698,0.6770406851477173,0.42550600411986306,70.60996062727739,1
Cu,XantPhos,NaOH,Dioxane,I,vinyl,69.65147534623632,23.08870899618701,4.8875017770904226,0.5662122444973933,0.5021462788728344,63.48833969841331,1
Cu,XPhos,KOH,Dioxane,I,vinyl,114.21000073368887,2.4836195481569847,5.501929088398935,0.054268370732436844,0.10174515769458248,24.947660892067383,0
Cu,XantPhos,K3PO4,Dioxane,Cl,aryl,121.01180056660927,9.873757882004256,6.447422469424307,0.15877628628726226,-0.5876703107375858,53.3060787553544,1
Ni,JohnPhos,KOH,DMF,Br,aryl,88.91396362494523,6.3247528737984755,9.565059759929715,0.5981178785355357,0.5087095850970973,29.37377888785304,0
Fe,XantPhos,NaOH,DMF,Cl,vinyl,120.93797241741157,10.424842991358119,8.45215780429217,0.7365579823309495,0.5862287533793835,27.68464862582722,0
Pd,BINAP,K3PO4,Dioxane,Cl,heteroaryl,129.6257956070677,23.91347301428553,8.647306735592796,0.06383099202611353,0.9065527815574599,52.24302375004627,1
Pd,cataCXium,K3PO4,THF,I,heteroaryl,84.99462971273142,20.86758499490213,0.8605296194783741,0.15087804682460448,-0.749767680701029,41.178413241546586,0
Fe,P(o-tol)3,NaOH,Dioxane,OTf,vinyl,124.05390108433082,21.405111373251245,0.8062835149672671,0.751705960179315,0.31093140295285915,20.837576374476082,0
Fe,XantPhos,Et3N,Dioxane,Br,heteroaryl,89.33813520881873,11.272239865884801,4.714109430611442,0.4165345061206146,-0.34686909008230327,68.47961214617382,1
Fe,tBu3P,NaOtBu,Toluene,Cl,vinyl,72.67436470460575,14.577820209350932,3.764756506795983,0.4215293648470272,0.613093215781366,74.3822110098751,1
Cu,P(o-tol)3,DBU,Toluene,I,vinyl,118.04059822086073,22.930921345623485,1.9357729985644916,0.49772737647806786,0.1611340471815752,81.04659110452538,1
Ni,P(o-tol)3,K2CO3,Toluene,Br,heteroaryl,110.46181521556869,23.93728767467967,2.9641230473797098,0.7354572516754213,0.10280894981180122,67.22110732754246,1
Ru,P(o-tol)3,KOH,DMF,Br,heteroaryl,98.17414888010813,6.83949577438843,3.70671372445309,0.3815388424735465,0.9458696250074046,48.00367628072959,0
Ni,XantPhos,NaOtBu,Toluene,Cl,heteroaryl,119.5251193147985,14.457519093184153,1.7212401796742687,0.38654266317408115,-0.8289166655488733,44.56343227123179,0
Cu,P(o-tol)3,NaOH,Dioxane,Br,aryl,66.16649954983207,20.90962966448724,6.115171741653205,0.9021064657183129,0.37670639908045667,48.25914323108,0
Cu,PPh3,DBU,Toluene,Br,aryl,102.04400658024218,2.1627676202323496,3.8113913134669244,0.6074358208951647,0.9038239000893407,11.532190847599312,0
Fe,tBu3P,K3PO4,Toluene,OTf,aryl,62.137938470481686,4.00733267050186,1.2317536155266993,0.39836128626674006,0.6431767229716274,19.174360024527363,0
Fe,P(o-tol)3,NaOtBu,THF,I,aryl,66.17082509766094,3.2793666157767025,8.59526083638417,0.7304362943536913,0.39723061202224175,11.849758002046594,0
Pd,P(o-tol)3,NaOtBu,THF,I,aryl,75.48603432427215,5.327285500888096,1.8733281094108731,0.4639471897642874,-0.5070088251284603,30.39362565347026,0
Fe,PCy3,K3PO4,THF,Br,aryl,80.06457969937824,18.150536623417217,6.0968282508383735,0.012727281689920544,0.8032883555406187,96.59896516632679,1
Fe,XantPhos,K2CO3,Toluene,Br,heteroaryl,82.38953449920247,20.952832353809754,9.076981220300258,0.8915732810387438,0.617480585132655,44.21349286788626,0
Pd,cataCXium,KOH,Dioxane,OTf,vinyl,105.468727458434,10.825633527194594,5.8894414929950685,0.23107762262212872,0.2988343472863839,61.14296345117599,1
Ru,PPh3,DBU,Dioxane,Cl,heteroaryl,120.67486445568422,7.775785300910329,2.1371914819473354,0.018016647620129667,-0.8122706805469855,38.330292870149634,0
Ru,XPhos,K3PO4,Toluene,Cl,heteroaryl,123.2875533820345,6.0648297452698525,6.972972968015316,0.9246447125824141,0.07733991937086615,12.608125353756774,0
Pd,PPh3,KOH,Dioxane,I,heteroaryl,92.14395683767708,23.896234869118064,9.517191191099775,0.5984861064260061,-0.7240537337186133,37.87008164306604,0
Fe,JohnPhos,K2CO3,Dioxane,Br,vinyl,71.94427199443643,6.834432165818312,3.8191545708633563,0.9269101886533835,0.007624181552774223,36.23306179772389,0
Fe,BINAP,Et3N,Dioxane,OTf,vinyl,73.44683516409468,7.853930189116892,4.14814278240825,0.6232589756927994,-0.11993369399198928,57.778302041294566,1
Ni,RuPhos,Et3N,DMF,Cl,aryl,128.46471161923557,21.05453832095639,1.0675148544469795,0.7257690156723606,-0.3273467753390442,33.669188732676574,0
Fe,JohnPhos,K2CO3,THF,Br,aryl,87.94674187684254,10.819653001865785,4.3508403294424545,0.09809436624098145,0.9509809966621114,89.23497506917681,1
Ru,cataCXium,NaOtBu,Dioxane,Br,aryl,65.22756029716967,5.349722862461286,0.9261541937611653,0.29240449356051346,0.733313848057813,12.976193867344843,0
Ni,XPhos,DBU,DMF,Cl,heteroaryl,70.88595508060823,14.959322511651203,1.785360186223191,0.6560077089045355,0.6075481017284377,50.46121034322005,1
Ni,P(o-tol)3,K3PO4,DMF,Br,aryl,74.60238864244072,9.55026356575396,5.533535131724951,0.15489768548958494,0.22503967071373854,46.41406354193196,0
Ni,BINAP,K2CO3,Toluene,I,aryl,122.25363284150137,23.328197650008306,7.333078158157547,0.5487923123698846,-0.46143096038258125,47.55958076993315,0
Fe,PCy3,Et3N,THF,OTf,heteroaryl,119.1676257030027,2.2127958546322226,2.5923459340980326,0.665534000170014,0.7902914736491355,10.49761276959761,0
Fe,XPhos,DBU,DMF,Br,aryl,80.4026916868136,22.35340600459196,5.742859450127072,0.7904923562483306,-0.5713834756763367,78.75988866304967,1
Ni,SPhos,KOH,Dioxane,Br,heteroaryl,71.21775157550397,11.398303261544331,1.5466737359632692,0.44633374044082796,0.12307180620267344,40.71706174390546,0
Ni,PCy3,NaOtBu,Dioxane,I,vinyl,101.78659773832712,2.236257599555615,8.858054471187867,0.44466747083871627,0.8631553060371531,15.643358660287252,0
Cu,cataCXium,Cs2CO3,Toluene,I,vinyl,112.16061574687501,9.435912688862304,3.837910636151918,0.11865584470938995,-0.7062857027195955,62.78141511819567,1
Ni,XPhos,K3PO4,Dioxane,Cl,heteroaryl,127.88387992513861,20.959927906107954,2.4402890748575357,0.7197781268224699,-0.4217974922831391,52.92229239918589,1
Fe,XPhos,KOH,Dioxane,I,heteroaryl,67.27564338122481,3.1118720097017873,8.655285059136475,0.04984939463504168,-0.8225176669497718,21.399619388093594,0
Ru,BINAP,DBU,DMF,I,vinyl,83.33566466533374,18.257485110647792,2.890701748278906,0.8967600477056256,0.1228433559966906,55.82137243456975,1
Ru,P(o-tol)3,NaOH,DMF,Cl,aryl,90.16953394477187,17.977336947162158,7.087271749589079,0.20448195025057958,-0.8829856971011272,55.0663758983977,1
Cu,PPh3,NaOH,Dioxane,Br,vinyl,101.87770513619364,3.165533452657132,1.2446900562174557,0.020764089724460977,-0.25833183081202105,18.197201746473034,0
Pd,RuPhos,K3PO4,Toluene,OTf,aryl,115.78948367853505,19.5647152780658,7.866437892181024,0.5248335138013768,-0.43086657984029664,43.81268472480914,0
Ru,BINAP,NaOH,DMF,I,aryl,105.6756994950727,11.143232271022692,1.4516245684136158,0.9111695845150212,0.015461928024476324,46.00009250523325,0
Cu,P(o-tol)3,Cs2CO3,THF,Cl,heteroaryl,69.2784145373412,10.921554872074758,2.65859659394915,0.24429029453716455,0.7850229755570588,40.1446577738697,0
Ru,PPh3,Cs2CO3,DMF,OTf,heteroaryl,116.48076303959893,11.466283777472656,7.158938920668651,0.4311844071921811,-0.21448173089061484,65.20152770310992,1
Ni,dppf,NaOH,DMF,I,heteroaryl,78.04736339607724,2.87486014505156,7.212380232362906,0.372157428195262,0.6425083275575296,12.62982108529646,0
Ni,RuPhos,DBU,DMF,I,aryl,101.30950296931863,7.294185897316283,5.898582615850318,0.00400167593470202,-0.3752052505625616,54.10072036806348,1
Ni,XPhos,KOH,THF,I,vinyl,74.20481199913917,11.42151540571787,7.110999188902098,0.5372522720033387,-0.9628393318898016,45.379637016975316,0
Pd,XantPhos,K3PO4,Toluene,I,vinyl,117.63686022528412,15.822357880877071,9.826030627673875,0.9445149232882093,-0.6601150178500326,17.97529124976567,0
Cu,P(o-tol)3,Et3N,Toluene,I,vinyl,128.8016204182267,2.788571351140336,6.777130271676333,0.26614780426440876,-0.7410738068093607,10.536987548742687,0
Fe,XantPhos,NaOH,DMF,I,aryl,87.42145673995847,12.213871853374494,1.2240747377279582,0.55316327967139,-0.3426052255654728,43.92153215882294,0
Ru,cataCXium,K3PO4,DMF,Cl,aryl,88.12496716139313,4.326175894381911,0.7307806822979128,0.8244750462445021,0.8324976065652696,10.83317454460367,0
Cu,cataCXium,KOH,DMF,Cl,heteroaryl,78.833573855634,17.40865875197655,1.701664113542415,0.05307278217136713,0.5353508660745583,43.13922072440946,0
Fe,dppf,Cs2CO3,Dioxane,Br,aryl,94.81879656439983,11.614529674170804,4.232476810396202,0.4996906028861203,0.057030342319520866,68.83336394711529,1
Pd,cataCXium,NaOH,Dioxane,OTf,heteroaryl,122.90594686281119,17.601013814307365,9.724425410976234,0.6357367782552691,0.9271002763261094,37.54307708860321,0
Pd,PCy3,DBU,Toluene,OTf,aryl,128.84452440598426,11.187315440652728,2.5144119408331163,0.521541449193514,0.2975972491577772,55.35704920157906,1
Cu,P(o-tol)3,NaOH,Dioxane,Cl,heteroaryl,82.87065782012188,10.17390693789095,4.248251394739631,0.10031949919327943,0.5239256777785786,40.6929912734226,0
Ni,dppf,KOH,THF,Br,vinyl,96.42745581950736,10.569607384196173,5.425922259792273,0.32462472397844444,0.24537562739309648,69.8924657514289,1
Ru,PPh3,KOH,DMF,I,aryl,105.33225629523423,21.768829968970604,4.776803346787338,0.7753332265892126,-0.664939023391447,63.31702196930635,1
Fe,P(o-tol)3,KOH,DMF,I,vinyl,104.26387285130357,18.404828924523123,3.301849133731494,0.6226077218524555,-0.6237217583873547,56.80678256322794,1
Pd,RuPhos,NaOtBu,Toluene,OTf,aryl,61.26766061015689,15.384108995317188,5.169043226975241,0.19602920170350768,0.9914964541190592,85.49014130795867,1
Ni,RuPhos,K3PO4,DMF,Cl,vinyl,114.28470261452546,22.46729153032201,3.908871765686644,0.8055842491436275,-0.0031849145735902695,72.0895422065343,1
Pd,RuPhos,NaOtBu,Toluene,OTf,heteroaryl,78.28639407127991,9.145443157342946,9.354435444266915,0.6785298454369424,0.6532742955420112,34.14176266925325,0
Pd,XPhos,Et3N,DMF,Cl,aryl,76.26161434675271,3.0718217733464535,3.263585341604801,0.3991393086282702,0.2503196133457328,22.798344823144078,0
Cu,PPh3,NaOH,DMF,OTf,vinyl,63.09092343782118,5.467953097769991,1.1743973159381715,0.00987960664205656,-0.3880071824855269,24.048898099027593,0
Ni,JohnPhos,Et3N,THF,Cl,vinyl,97.09041635856744,8.013025039057116,8.062352971203842,0.008052621625281198,0.6850541025752206,46.19229809191438,0
Cu,RuPhos,NaOH,Dioxane,I,heteroaryl,68.04669021222311,3.8632726549073384,8.487920063683816,0.4270158164574551,-0.09727544959810785,17.212363616062525,0
Cu,P(o-tol)3,DBU,Toluene,Cl,aryl,74.77092602911523,2.140297718766365,7.251365892444865,0.48561165849448507,0.8999278256740635,7.612147102796307,0
Ni,PCy3,Et3N,THF,I,heteroaryl,77.3075762918647,20.162764442073662,3.4665879912889137,0.2698971895557781,0.8027854986609915,78.01240093305148,1
Ru,tBu3P,NaOtBu,Toluene,Br,heteroaryl,68.08035479884565,18.382975981339673,3.0700810192728962,0.6286312155688929,0.8348138521854969,54.77821242422523,1
Ru,tBu3P,K3PO4,Dioxane,Br,vinyl,127.413011567595,10.701855279945066,3.708481887074766,0.19226265601993842,-0.6382698895816028,56.70682695250677,1
Ru,BINAP,Cs2CO3,THF,Cl,aryl,85.39801073088114,3.884308666139024,8.503430868519944,0.33821651718250556,-0.5635023349768573,11.097902004695387,0
Ni,tBu3P,Et3N,Toluene,Cl,aryl,101.53405600319303,22.962041359238796,2.98989202320956,0.9088272140969338,0.9003366815261873,65.58057851844275,1
Ru,RuPhos,Et3N,Dioxane,Br,vinyl,111.6327813212493,19.543239368354172,2.8484541852511693,0.715869543583235,0.6242090777281797,72.85865877251008,1
Ni,tBu3P,NaOtBu,Toluene,Cl,vinyl,117.60652240155514,11.588472056560162,5.597898577122106,0.27952788541181894,-0.6738682652798729,54.943759354015754,1
Cu,cataCXium,K3PO4,DMF,Cl,vinyl,109.16616180742287,4.976806859128029,6.179500994952285,0.7989525124169056,0.1910977925784132,33.908926533040145,0
Ru,XantPhos,K3PO4,Dioxane,Cl,heteroaryl,123.20837065322196,5.601527999045218,1.3200235981185626,0.7382189055403422,-0.45359633665403587,21.77091949599339,0
Cu,cataCXium,NaOtBu,Toluene,Cl,heteroaryl,120.05744023993036,15.296862297639153,2.102043060595458,0.4215105315191717,0.8564621362114158,71.96039197483675,1
Pd,cataCXium,K3PO4,Dioxane,Cl,heteroaryl,83.76990509636767,21.702358067191305,4.545262891861165,0.7897654877946664,-0.5267129042361973,62.269721218670085,1
Fe,BINAP,K2CO3,THF,OTf,aryl,66.26609898564199,12.838612968271631,9.05986572847322,0.8770386290433045,-0.9063720855315449,28.604065235002416,0
Fe,XantPhos,K3PO4,DMF,Br,aryl,74.90583685360585,4.319887553199869,5.393306955817526,0.7721756842822425,0.27556130463699513,24.30606432709377,0
Ru,BINAP,NaOH,THF,I,heteroaryl,62.30039080565979,4.989962410439377,3.537884245964547,0.34198580528798495,0.7991704329241915,27.54000794430043,0
Cu,dppf,K3PO4,Toluene,Br,heteroaryl,83.83266148832854,4.47902700662115,5.241039551171308,0.026813797817671015,-0.7001667437131007,30.73043057593704,0
Ru,tBu3P,DBU,Dioxane,I,heteroaryl,110.69597661147853,10.484491175073819,1.1970947025658718,0.8127300494315858,0.1592611404732267,39.181922971815496,0
Fe,BINAP,K2CO3,THF,I,heteroaryl,66.96749627775712,13.141048754487537,8.568670668838482,0.30065187300516394,-0.47858272201249896,44.2649402274392,0
Pd,P(o-tol)3,Cs2CO3,DMF,Cl,aryl,111.82190890316878,19.349590484756312,9.950216554416466,0.8031920697099003,0.3140243137750687,32.04317773457327,0
Ni,BINAP,NaOtBu,Toluene,I,aryl,109.92509525102749,14.5690055872948,1.5213584240428002,0.5613444478808775,0.3220470868497458,57.0639744683436,1
Ru,BINAP,NaOH,Dioxane,OTf,heteroaryl,71.56665231472806,11.123129612287494,7.969792323996133,0.41285927061707284,0.39306158720844464,28.876030608732,0
Ni,dppf,K3PO4,Dioxane,Cl,heteroaryl,126.34964511502835,3.542162574904353,6.339133955546118,0.042352650887856114,0.2961621496314071,24.89856706943918,0
Ni,PPh3,Cs2CO3,THF,Br,aryl,61.56301813873683,19.20689793807284,6.541022613120805,0.4953691906343791,0.20526897350497686,54.962747266164946,1
Pd,XPhos,K2CO3,Toluene,I,vinyl,125.30692294994549,20.27642420385223,5.2434939067718265,0.7018733544543112,0.13385990435936912,61.60976030786186,1
Cu,XPhos,Et3N,DMF,Cl,vinyl,65.4685001552821,9.861671216621035,7.110370895940443,0.9532160305061863,0.9261282255260406,39.19829168374463,0
Cu,tBu3P,K2CO3,Dioxane,OTf,aryl,81.72170920804425,3.0966312305179953,8.402768888834157,0.31033000713456305,-0.8737895502826432,18.980131813802263,0
Pd,XantPhos,DBU,DMF,Br,aryl,114.20100824461056,9.077049026674757,8.144609957878409,0.1738459978231528,-0.014241640911832443,43.19974200094864,0
Ni,JohnPhos,Et3N,Dioxane,I,aryl,122.50098766296713,16.072188762677186,2.813692186258275,0.3867822977401486,0.9465530907067836,79.35846123534407,1
Ru,cataCXium,Cs2CO3,DMF,Cl,heteroaryl,102.9518648138588,7.468269554368289,3.3565662738755497,0.6135593048115139,0.8914768439789054,56.75746531971778,1
Pd,RuPhos,NaOtBu,Dioxane,I,aryl,116.49929800981715,12.038592119392227,8.543891383503679,0.9887719806951271,-0.8559466685393273,33.72056006550807,0
Pd,JohnPhos,K3PO4,Dioxane,Cl,vinyl,120.94651343331292,2.509217522595404,3.5000308051903137,0.18469462949420534,0.8630786603150646,23.494211485420866,0
Fe,PCy3,DBU,Toluene,Cl,aryl,97.20527891519905,5.1640349297899935,8.337787966312725,0.7359748710048278,0.06018612694953296,20.843612091112192,0
Fe,RuPhos,DBU,Dioxane,Cl,heteroaryl,97.35372114086323,4.320243860207228,8.07244341713978,0.9530677862704583,-0.8799273739952826,14.439697793298274,0
